id;product_name;countries;ingredients;brands;stores;image_url;
20024710;"Fromage Doux et Crémeux (31 % MG)";"France";"lait-pasteurise~>Lait pasteurisé,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage.";"Chêne d'argent,Lidl Stiftung & Co. KG";"Lidl";"null";
3560070530564;"Bûche";"France";"lait-de-vache-pasteurise~>Lait de vache pasteurisé,lait-de-chevre-pasteurise~>lait de chèvre pasteurisé,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage,presure~>présure";"Carrefour Discount";"Carrefour";"null";
3560070533633;"Fromage à tartiner, ail et fines herbes (24 % MG)";"France";"lait-ecreme-de-vache-et-creme-pasteurises~>_Lait_ écrémé de vache et _crème_ pasteurisés,sel~>sel,babeurre-deshydrate~>babeurre déshydraté,ail-0~>ail 0‚,fines-herbes~>fines herbes,0~>0‚,proteines-de-lait~>protéines de _lait_,poivre~>poivre,ferments-lactiques~>ferments _lactiques_.,persil~>persil,ciboulette~>ciboulette";"Produits Blancs,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour";"null";
3560070530595;"Feta AOP bio (24% MG)";"France";"lait-de-brebis-pasteurise-biologique~>_Lait_ de brebis pasteurisé biologique,lait-de-chevre-pasteurise-biologique~>lait de chèvre pasteurisé biologique,sel~>sel,ferments-lactiques~>ferments lactiques,presure-animale~>présure animale.";"Carrefour,Carrefour Bio";"Carrefour";"null";
3560071006297;"Saint-Nectaire laitier AOP pour fondue (27% MG)";"France";"lait-pasteurise-de-vache~>_Lait_ pasteurisé de vache,sel~>sel,ferments-lactiques-et-d-affinage~>ferments _lactiques_ et d'affinage,presure-animale~>présure animale.";"Reflets de France";"Carrefour";"null";
3560070514571;"Mascarpone Bio (36% MG) Crémeux";"France";"creme-de-lait-de-vache-pasteurisee-bio~>Crème de lait de vache pasteurisée Bio,correcteur-d-acidite~>correcteur d'acidité,acide-lactique~>acide lactique.";"Carrefour BIO,Carrefour";"Carrefour";"null";
3560070514847;"Ricotta";"France";"lactoserum-de-vache~>_Lactosérum_ de vache,creme-pasteurisee-de-vache~>_crème_ pasteurisée de vache,sel~>sel,correcteur-d-acidite~>correcteur d'acidité,acide-citrique~>acide citrique.";"carrefour";"Carrefour";"null";
3560070266685;"Fromage à tartiner, Noix (25 % MG) ";"France";"lait-de-vache-ecreme-et-creme-pasteurises~>Lait de vache écrémé et crème pasteurisés,cerneaux-de-noix~>cerneaux de noix,sel~>sel,babeurre-deshydrate~>babeurre déshydraté,arome-naturel~>arôme naturel,proteines-laitieres~>protéines laitières,ferments-lactiques~>ferments lactiques.";"Carrefour";"Carrefour market";"null";
3560070262557;"Mozzarella Au lait pasteurisé de vache (19 % MG)";"France";"lait-de-vache-pasteurise-biologique~>_Lait_ de vache pasteurisé biologique,sel~>sel,presure-animale~>présure animale,ferments-lactiques~>ferments lactiques.";"Carrefour BIO";"Carrefour,Banque alimentaire";"null";
3560070573202;"Tranches gourmandes spécial Sandwich (31% MG)";"France";"lait-pasteurise-de-vache~>_Lait_ pasteurisé de vache,sel~>sel,coagulant-microbien~>coagulant microbien,ferments-lactiques-et-d-affinage~>ferments _lactiques_ et d'affinage";"Carrefour";"Carrefour";"null";
3560070573233;"Petit brie (30 % MG) ";"France";"lait-de-vache-pasteurise~>Lait de vache pasteurisé,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage,enzyme-coagulante~>enzyme coagulante.";"Carrefour Discount";"Carrefour market";"null";
3560070925544;"Mozzarella light* (9 % MG)";"France";"lait-pasteurise-de-vache~>_Lait_ pasteurisé de vache,sel~>sel,coagulant-microbien~>coagulant microbien,ferments-lactiques~>ferments _lactiques_.";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Banque alimentaire";"null";
3461070799336;"Edam Holland (24% MG)";"France";"lait-de-vache-pasteurises~>_Lait_ de vache pasteurisés,sel~>sel,ferments-lactiques~>ferments lactiques,presure-de-veau~>présure de veau,colorant~>colorant,carotenoides-croute~>caroténoïdes. Croûte,conservateur~>conservateur,natamycine-croute-non-comestible~>natamycine. Croûte non comestible.";"Carrefour";"Carrefour";"null";
3560070799480;"Gouda Holland au cumin";"France";"lait-de-vache-pasteurise~>_lait_ de vache pasteurisé,sel~>sel,cumin~>cumin,ferments-lactiques~>ferments _lactiques_,presure-de-veau~>présure de veau,conservateur~>conservateur,nitrate-de-sodium~>nitrate de sodium,croute~>Croute,conservateur~>conservateur,natamycine~>natamycine";"Carrefour";"Dia";"null";
3560070964666;"Faisselle de Bresse moulée à la main";"France";"lait-ecreme-pasteurise~>_Lait_ écrémé pasteurisé,creme-pasteurisee~>_crème_ pasteurisée,poudre-de-lait-ecreme~>poudre de _lait_ écrémé,ferments-lactiques~>ferments _lactiques_,presure~>présure.";"Reflets de France";"";"null";
3560070370344;"Bleu (31% MG)";"France";"lait-pasteurise~>_Lait_ pasteurisé,sel~>sel,ferments-lactiques-et-d-affinage~>ferments _lactiques_ et d'affinage,presure-animale~>présure animale,penicillium-roqueforti~>Penicillium roqueforti.";"Carrefour";"";"null";
3560070379545;"Emmental râpé (27 % MG)";"Belgique,France";"emmental~>_Emmental_,amidon-de-pomme-de-terre-2~>amidon de pomme de terre 2 %.,lait-pasteurise-de-vache~>_Lait_ pasteurisé de vache,sel~>sel,ferments-lactiques~>ferments _lactiques_,coagulant-microbien~>coagulant microbien";"Produits Blancs,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour,GB carrefour";"null";
3560070607877;"Coulommiers Bio (22 % MG)";"France";"lait-de-vache-pasteurise-bio~>_Lait_ de vache pasteurisé bio,sel~>sel,ferments-lactiques-et-d-affinage~>_ferments lactiques_ et d'affinage,enzyme-coagulante~>enzyme coagulante.";"Carrefour BIO";"Carrefour,Banque alimentaire";"null";
3560070395699;"2 Crottins de chèvre (21 % MG)";"France";"lait-entier-pasteurise-de-chevre-obtenu-selon-le-mode-de-production-biologique~>Lait entier pasteurisé de chèvre obtenu selon le mode de production biologique,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d’affinage,presure~>présure.";"Carrefour BIO,Groupe Carrefour";"Carrefour";"null";
3560070398287;"Fromage à raclette";"France";"lait-pasteurise-de-vache~>_Lait_ pasteurisé de vache,sel~>sel,ferments-lactiques~>ferments lactiques,coagulant~>coagulant,conservateur-de-surface~>conservateur de surface,natamycine~>natamycine,colorant-de-la-croute~>colorant de la croûte,rocou-et-caramel~>rocou et caramel";"Produits Blancs";"Dia";"null";
3560070394739;"Bleu fondant au lait de vache pasteurisé";"France";"lait-pasteurise~>_lait_ pasteurisé,m-creme-pasteurise~>m_crème_ pasteurisé,proteines-de-lait~>protéines de _lait_,sel~>sel,ferments-lactiques~>ferments _lactiques_,et-d-affinage~>et d'affinage,presure-animale~>présure animale,penicillium-roqueforti~>Penicillium roqueforti";"Carrefour";"Dia";"null";
null;"Gouda mi-vieux (6 tranches)";"Belgique";"lait-pasteurise~>lait pasteurisé,sel~>sel,ferments-lactiques~>ferments lactiques,presure~>présure,colorant~>colorant,rocou~>rocou,conservateur~>conservateur,nitrite-de-sodium~>nitrite de sodium";"Carrefour";"";"null";
3560070252114;"Fromage pour Tartiflette (27 % MG) 4/6 personnes";"France";"lait-de-vache-pasteurise~>Lait de vache pasteurisé,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage,enzyme-coagulante~>enzyme coagulante.";"Carrefour";"Carrefour market";"null";
3560070954339;"Brie (31% MG) ";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,creme-pasteurisee~>_crème_ pasteurisée,sel~>sel,ferments-lactiques-et-d-affinage~>ferments _lactiques_ et d'affinage,contient-lait~>contient _lait_,~>.";"Carrefour Discount";"";"null";
3560070562282;"Petit Munster Géromé AOP (24 % MG) ";"France";"lait-de-vache-pasteurise~>Lait de vache pasteurisé,sel~>sel,presure-animale~>présure animale,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage.";"Carrefour,Groupe Carrefour";"Carrefour";"null";
3560070247592;"Mimolette jeune (25 % MG) ";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,colorant~>colorant,rocou~>rocou,coagulant-enzymatique-croute~>coagulant enzymatique. Croûte,non-comestible~>non comestible,conservateur~>conservateur,natamycine~>natamycine.";"Carrefour";"Carerfour market";"null";
3560070109920;"Fromage à tartiner, Ail & Fines Herbes";"France";"lait-ecreme-de-vache-et-creme-pasteurises~>_Lait_ écrémé de vache et _crème_ pasteurisés,fines-herbes~>fines herbes,2~>2‚,ail-1~>ail 1‚,sel~>sel,arome-naturel-d-ail~>arôme naturel d'ail,babeurre-deshydrate~>babeurre déshydraté,contient-lait~>contient _lait_,proteines-de-lait~>protéines de _lait_,poivre~>poivre,ferments-lactiques~>ferments _lactiques_.,persil~>persil,ciboulette~>ciboulette";"Carrefour";"Carrefour market,Dia";"null";
3560070100484;"Edam";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,coagulant-microbien~>coagulant microbien";"Carrefour";"Carrefour";"null";
3560070322152;"Raclette Bio  (27% MG) ";"France,Europe";"lait-de-vache-pasteurise-obtenu-selon-le-mode-de-production-biologique~>Lait de vache pasteurisé obtenu selon le mode de production biologique,sel~>sel,ferments-lactiques~>ferments lactiques,presure~>présure.";"Carrefour,Carrefour bio";"Carrefour";"null";
3560070323449;"Camembert (23% MG)";"France";"lait-pasteurise-de-vache~>Lait pasteurisé de vache,sel~>sel,ferment-lactique~>ferment lactique,ferment-d-affinage~>ferment d'affinage";"Carrefour";"Carrefour";"null";
3560070149278;"Feta (23% MG)";"France";"lait-pasteurise-de-brebis-70-min~>_lait_ pasteurisé de brebis 70% min,lait-pasteurise-de-chevre-30-ma~>_lait_ pasteurisé de chèvre 30% ma,sel~>sel,ferments-lactiques~>ferments _lactiques,presure-animale~>présure animale";"carrefour";"Dia";"null";
3560070738588;"Mothais sur feuille du Poiton (25% MG)";"France";"lait-pasteurise-de-chevre~>lait pasteurisé de chèvre,sel~>sel,ferments-lactiques~>ferments lactiques,ferments-d-affinage~>ferments d'affinage,presure~>présure";"Reflets de France";"";"null";
3560070209071;"Mascarpone ";"France";"creme-pasteurisee~>Crème pasteurisée,lait-pasteurise~>lait pasteurisé,correcteur-d-acidite~>correcteur d'acidité,acide-citrique~>acide citrique";"Carrefour";"Carrefour";"null";
3560070949052;"Bleu d'Auvergne";"France";"lait-pasteurise-de-vache~>_lait_ pasteurisé de vache,sel~>sel,ferments-lactiques-et-d-affinage-dont-penicillium-roqueforti~>ferments _lactiques_ et d'affinage dont Pénicillium roqueforti,presure~>présure,chlorure-de-calcium~>chlorure de calcium";"Reflets de France";"Lidl";"null";
3560070180059;"Assortiment de fromages pour raclette (26% MG) - 800 g - Carrefour";"France";"fromage-nature~>Fromage nature,400-g~>400 g,lait-de-vache-pasteurise~>lait de vache pasteurisé,sel~>sel,coagulant~>coagulant,chlorure-de-calcium~>chlorure de calcium,ferments-lactiques-et-de-surface~>ferments lactiques et de surface,rocou~>rocou,carmin-de-cochenille~>carmin de cochenille,natamycine~>natamycine,lysozyme~>lysozyme,contient-oeuf~>contient oeuf,fromage-aromatise-poivre~>. Fromage aromatisé poivre,200-g~>200 g,lait-de-vache-pasteurise~>Lait de vache pasteurisé,sel~>sel,poivres-verts-et-noir~>poivres verts et noir,arome-naturel-poivre~>arôme naturel poivre,coagulant~>coagulant,chlorure-de-calcium~>chlorure de calcium,ferments-lactiques-et-de-surface~>ferments lactiques et de surface,rocou~>rocou,carmin-de-cochenille~>carmin de cochenille,natamycine~>natamycine,lysozyme~>lysozyme,contient-oeuf~>contient oeuf,fromage-gout-fume~>. Fromage goût fumé,200-g~>200 g,lait-de-vache-pasteurise~>lait de vache pasteurisé,sel~>sel,coagulant~>coagulant,chlorure-de-calcium~>chlorure de calcium,ferments-lactiques-et-de-surface~>ferments lactiques et de surface,natamycine~>natamycine,lysozyme~>lysozyme,contient-oeuf~>contient oeuf,rocou~>rocou,caramel~>caramel,arome-de-fumee~>arôme de fumée.";"Carrefour";"Carrefour Market";"null";
3560070181001;"Noord-Hollandse Gouda Jeune (30,5% MG)";"Belgique";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments lactiques,presure-animale~>présure animale,conservateur~>conservateur,nitrate-de-sodium~>nitrate de sodium,colorant-naturel~>colorant naturel,annatto~>annatto";"Carrefour";"Carrefour";"null";
3560071013776;"Fromage blanc (3 % MG)";"France";"lait-ecreme-pasteurise~>_Lait_ écrémé pasteurisé,creme-pasteurisee~>_crème_ pasteurisée,ferments-lactiques~>ferments _lactiques_,presure~>présure.";"Carrefour";"";"null";
3560070451685;"Camembert (21 % MG) ";"France";"lait-de-vache-pasteurise-bio~>Lait de vache pasteurisé bio,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage.";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour";"null";
3560070859344;"Fromage à tartiner, Échalote & Ciboulette (23 % MG)";"France";"lait-ecreme-de-vache-et-creme-pasteurises~>_Lait_ écrémé de vache et _crème_ pasteurisés,sel~>sel,echalote-0~>échalote 0‚,ciboulette-0~>ciboulette 0‚,babeurre-deshydrate~>babeurre déshydraté,contient-lait~>contient _lait_,proteines-de-lait~>protéines de _lait_,ferments-lactiques~>ferments _lactiques_.";"Carrefour";"Carrefour";"null";
3560070338832;"Gorgonzola AOP (27,4 % MG) - 150 g -Carrefour";"France";"lait-de-vache-entier-pasteurise~>lait de vache entier pasteurisé,ferments-lactiques~>ferments lactiques,sel~>sel,presure-animale~>présure animale,pennicillium~>pennicillium";"carrefour";"Carrefour";"null";
3560070168651;"Cheddar en tranches (35% MG)";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,coagulant-microbien~>coagulant microbien,colorant~>colorant,rocou~>rocou.";"Carrefour";"Carrefour";"null";
3560070168538;"Mozzarella pour Pizza / Panini (22% MG)";"France";"lait-de-vache-pasteurise~>_Lait_ de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments _lactiques_,enzyme-coagulante~>enzyme coagulante.";"Carrefour";"Carrefour";"null";
3560070349791;"Coulommiers (23 % MG) ";"France";"lait-pasteurise-de-vache~>_Lait_ pasteurisé de vache,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage,enzyme-coagulant~>enzyme coagulant.";"Carrefour Discount";"Carrefour market";"null";
3560070349869;"Fromage double crème (31 % MG) ";"France";"lait-pasteurise-de-vache~>Lait pasteurisé de vache,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage,penicillium~>pénicillium,enzyme-coagulante~>enzyme coagulante.";"Carrefour Discount,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour market,Dia";"null";
3560070347339;"Gouda jeune (30 % MG) en tranches";"France";"lait-pasteurise-de-vache~>Lait pasteurisé de vache,sel~>sel,ferments-lactiques~>ferments lactiques,enzyme-coagulante~>enzyme coagulante,colorant~>Colorant,beta~>Bêta,carotene~>carotène";"Carrefour Discount,Carrefour";"Carrefour";"null";
3560070349746;"Camembert (21 % MG)";"France";"lait-pasteurise-de-vache~>_Lait_ pasteurisé de`vache,sel~>sel,ferments-lactiques-et-d-affinage~>ferments lactiques et d'affinage,enzyme-coagulante~>enzyme coagulante.";"Carrefour Discount";"Carrefour,Carrefour market";"null";
3560070906772;"Fromage à tartiner, Figue & Noix (23 % MG)";"France";"lait-ecreme-de-vache-et-creme-pasteurises~>_Lait_ écrémé de vache et _crème_ pasteurisés,figues-sechees~>figues séchées,noix~>_noix_,sel~>sel,arome-naturel-de-figue~>arôme naturel de figue,babeurre-deshydrate~>babeurre déshydraté,contient-lait~>contient _lait_,arome-naturel~>arôme naturel,contient-lait-et-noix~>contient _lait_ et _noix_,proteines-de-lait~>protéines de _lait_,ferments-lactiques~>ferments _lactiques_.,figues-5~>figues 5‚,dextrose~>dextrose";"Carrefour";"Carrefour";"null";
3560070906833;"Fromage à tartiner, Ail & Fines Herbes (23,5 % MG) 9 Portions";"France";"lait-ecreme-de-vache-et-creme-pasteurises~>_Lait_ écrémé de vache et _crème_ pasteurisés,fines-herbes~>fines herbes,2~>2‚,ail-1~>ail 1‚,sel~>sel,arome-naturel-d-ail~>arôme naturel d'ail,babeurre-deshydrate~>babeurre déshydraté,contient-lait~>contient _lait_,proteines-de-lait~>protéines de _lait_,poivre~>poivre,ferments-lactiques~>ferments _lactiques_.,persil~>persil,ciboulette~>ciboulette";"Carrefour";"Carrefour";"null";
3560070046478;"pointe de brie";"France";"lait-de-vache-pasteurise~>lait de vache pasteurisé,sel~>sel,ferments-lactiques~>ferments lactiques,presure~>présure";"carrefour";"carrefour";"null";
