id;product_name;countries;ingredients;brands;stores;image_url;
829696000800;"Wild Sardines in extra virgin olive oil";"United States";"sardines~>Sardines,extra-virgin-olive-oil~>extra virgin olive oil,water~>water,sea-salt~>sea salt,aqueous-natural-smoke~>aqueous natural smoke";"Wild Planet";"Schnucks";"null";
26049281;"La table d'Adrien Delbos";"France";"saumon-atlantique~>saumon Atlantique,salmo-salar~>salmo salar,eleve-en-ecosse~>élevé en Ecosse,sel-sec~>sel sec";"La table d'Adrien Delbos";"Aldi";"null";
3560070808762;"Thon Entier ";"France";"";"Carrefour";"";"null";
3560070809264;"Thon Albacore au naturel entier - Carrefour";"France";"thon-albacore~>Thon albacore,eau~>eau,sel~>sel.";"Carrefour";"Carrefour Market";"null";
3560070805372;"Morceaux de thon albacore";"France";"thon-albacore~>_Thon_ albacore,thunnus-albaceres~>Thunnus albaceres,eau~>eau,sel~>sel.";"Carrefour Discount";"Carrefour";"null";
3560070801138;"Thon blanc au naturel";"France";"thon-blanc~>Thon blanc,thunnus-alalunga~>Thunnus alalunga,eau~>eau,sel~>sel.";"Carrefour";"";"null";
3560070272129;"Rillettes de Thon";"France";"thon~>_Thon_,katsuwonus-pelamis-ou-thunnus-albacares~>Katsuwonus pelamis ou Thunnus albacares,huile-de-colza~>huile de colza,eau~>eau,blanc-d-oeufs-en-poudre~>blanc d'_oeufs_ en poudre,proteines-de-lait-en-poudre~>protéines de _lait_ en poudre,fibres-de-pomme-de-terre-en-poudre~>fibres de pomme de terre en poudre,arome-naturel-de-poivre~>arôme naturel de poivre,avec-autres-aromes-naturels~>avec autres arômes naturels,epaississants~>épaississants,carraghenanes~>carraghénanes,farine-de-graines-de-caroube~>farine de graines de caroube";"Carrefour";"Carrefour";"null";
3560071004187;"Dés de saumon fumé";"France";"saumon-atlantique~>_Saumon_ Atlantique,salmo-salar~>Salmo salar,graines-de-sesame~>graines de _sésame_,sel~>sel,graines-de-pavot-2~>graines de pavot 2%.";"Carrefour";"";"null";
3560070462902;"Truite fumée élevée en mer";"France";"truite~>_Truite_,oncorhynchus-mykiss~>Oncorhynchus mykiss,sel~>sel.";"Carrefour";"Carrefour Market";"null";
3560070419395;"Filets de Sardine (au Naturel)";"France";"filets-de-sardines~>Filets de sardines,sardina-pilchardus~>Sardina pilchardus,eau~>eau,sel~>sel.";"Carrefour";"Carrefour";"null";
3560070262250;"Filets de sardines (aux herbes de Provence)";"France";"filets-de-sardines~>Filets de sardines,sardina-pilchardus~>Sardina pilchardus,eau~>eau,vinaigres-de-vin-et-d-alcool~>vinaigres de vin et d'alcool,vin-blanc~>vin blanc,sel~>sel,oignon~>oignon,sucre~>sucre,aromes-naturels~>arômes naturels,herbes-deshydratees~>herbes déshydratées,epaississant~>épaississant,gomme-guar~>gomme guar.,herbes-de-provence-0~>herbes de Provence 0‚,persil-0~>persil 0‚";"Carrefour";"Carrefour";"null";
3560070264308;"Filets de maquereaux, Marinade citron olive";"France";"filets-de-maquereaux~>Filets de maquereaux,eau~>eau,huile-de-tournesol~>huile de tournesol,jus-de-citron-3~>jus de citron 3‚,vinaigre-d-alcool~>vinaigre d'alcool,olives-vertes~>olives vertes,huile-d-olive-vierge-extra-1~>huile d'olive vierge extra 1‚,carottes~>carottes,tomates~>tomates,sel~>sel,jus-de-citron-concentre-0~>jus de citron concentré 0‚,arome~>arôme,persil~>persil,sucre~>sucre,amidon-transforme-de-mais~>amidon transformé de maïs,epaississant~>épaississant,gomme-xanthane~>gomme xanthane,gelifiant~>gélifiant,carraghenanes~>carraghénanes.,olives-vertes~>olives vertes,sel~>sel,acidifiants~>acidifiants,acide-lactique~>acide lactique,acide-citrique~>acide citrique,antioxydant~>antioxydant,acide-ascorbique~>acide ascorbique";"Carrefour,Groupe Carrefour";"Carrefour market";"null";
3560070262281;"filet de sardines sans huile, au citron et au basilic";"Belgique,France";"filets-de-sardines~>filets de _sardines_,sardina-pilchardus~>Sardina pilchardus,eau~>eau,citron-3~>citron 3‚,vinaigre-d-alcool~>vinaigre d'alcool,vinaigre-de-vin~>vinaigre de vin,contient-des-sulfites~>contient des _sulfites_,vin-blanc~>vin blanc,contient-des-sulfites~>contient des _sulfites_,sel~>sel,sucre~>sucre,basilic-rehydrate-0~>basilic réhydraté 0‚,arome-naturel-de-citron~>arome naturel de citron,epaississant~>épaississant,gomme-de-guar~>gomme de guar,arome-naturel~>arôme naturel";"carrefour";"carrefour";"null";
3560070235841;"Saumon au naturel";"France,Belgique";"";"Carrefour";"Carrefour";"null";
3560070601998;"Saumon fumé sauvage Pacifique";"France";"saumon-rouge-du-pacifique~>Saumon rouge du Pacifique,oncorhynchus-nerka~>Oncorhynchus nerka,sel~>sel,sucre~>sucre.";"Carrefour";"Carrefour Market";"null";
3560070398881;"Dos de Cabillaud Sauce au Beurre blanc";"France";"poireau~>Poireau,dos-de-cabillaud~>dos de _cabillaud_,creme~>crème,eau~>eau,beurre~>_beurre_,vin-blanc~>vin blanc,echalote~>échalote,tomate-cerise-mi-sechee~>tomate cerise mi-séchée,amidon-de-mais-cireux~>amidon de maïs cireux,gelatine-de-boeuf~>gélatine de boeuf,sel~>sel,vinaigre-d-alcool~>vinaigre d'alcool,ciboulette~>ciboulette,arome-naturel~>arôme naturel,contient-poissons~>contient _poissons_,fibres-d-agrumes~>fibres d'agrumes,poivre~>poivre,muscade~>muscade,curcuma~>curcuma,creme-de-lait~>crème de _lait_,stabilisant~>stabilisant,carraghenanes~>carraghénanes,sel~>sel,sucre~>sucre";"Carrefour";"Carrefour";"null";
3560070894772;"Sardines de Bretagne préparées à l'ancienne à l'huile d'olive vierge extra";"France";"sardines~>_Sardines_,sardina-pilchardus~>Sardina pilchardus,huile-d-olive-vierge-extra~>huile d'olive vierge extra,sel~>sel.";"Reflets de France";"Carrefour";"null";
3560070813704;"Truite fumée façon Carpaccio à l'huile d'olive et au poivre de Sichuan (5 tranches) - 100 g";"France";"fines-lamelles-de-truite-fumee-marinee-au-poivre-de-sichuan-avec-une-dosettc-a-l-huile-d-olive-vierge-extra~>Fines lamelles de truite fumée marinée au poivre de Sichuan avec une dosettc à l’huile d'olive vierge extra,citronnee-truite-elevee-en-eau-douce-en-france-ingredients~>citronnée. Truite élevée en eau douce en France. Ingrédients,en-ciel~>en-ciel,oncorhynchus-mykiss~>Oncorhynchus mykiss,~>*,marinade-5~>marinade 5%*,dextrose~>dextrose,epices-et-aromates~>épices et aromates,sel~>sel,sucre~>sucre,aromes-naturels~>arômes naturels,poivron~>poivron,huile-de-colza~>huile de colza,sel-3~>sel 3%*.,exprimes-sur-le-carpaccio~>*% exprimés sur le carpaccio,  dosette-a-l-huile-d-olive-citronnee-25-g~>.  Dosette à l'huile d'olive citronnée 25 g,huile-d-olive-60~>Huile d’olive 60%*,huile-de-colza~>huile de colza,eau~>eau,concentre-de-citron-4~>concentré de citron 4%*,~>.,exprimes-sur-la-dosette~>*% exprimés sur la dosette,~>.,carpaccio-100-g~>Carpaccio 100 g,truite-arc~>Truite arc,oignon~>oignon,ail~>ail,poivre-de-sichuan-0-1~>poivre de Sichuan 0‚1%*,persil~>persil,poivre~>poivre,curcuma~>curcuma,concentre-de-jus-de-citron~>concentré de jus de citron,pulpe-de-citron~>pulpe de citron,essence-naturelle-de-citron~>essence naturelle de citron,acidifiant~>acidifiant,acide-citrique~>acide citrique";"Carrefour";"Banque alimentaire";"null";
3560070819768;"Thon entier à l'huile de tournesol";"France";"thon~>_Thon_,katsuwonus-pelamis-ou-thunnus-albacares-ou-thunnus-alalunga~>Katsuwonus pelamis ou Thunnus albacares ou Thunnus alalunga,huile-de-tournesol~>huile de tournesol,sel~>sel.";"Carrefour";"Carrefour";"null";
3560070146192;"Miettes de thon à la tomate - Carrefour";"France";"thon~>Thon,eau~>eau,concentre-de-tomates~>concentré de tomates,huile-de-tournesol~>huile de tournesol,sucre~>sucre,sel~>sel";"Carrefour";"Carrefour";"null";
3560070738984;"Filets de maquereaux (Marinade saveur citron et olives)";"France,Guadeloupe";"filets-de-maquereaux~>Filets de maquereaux,scomber-sombrus~>Scomber sombrus,eau~>eau,huile-de-tournesol~>huile de tournesol,vinaigre-d-alcool~>vinaigre d'alcool,olives-vertes~>olives vertes,carottes~>carottes,tomates~>tomates,arome-naturel-de-citron-1~>arôme naturel de citron 1‚,sel~>sel,persil~>persil,sucre~>sucre,amidon-transforme-de-mais~>amidon transformé de mais,arome-naturel~>arôme naturel,epaississant~>épaississant,gomme-xanthane~>gomme xanthane,extrait-de-curcuma~>extrait de curcuma.";"Carrefour";"";"null";
3560070202706;"Foie de morue goût fumé";"France";"foie-de-morue~>Foie de morue,sel~>sel,arome-de-fumee~>arôme de fumée.";"Carrefour";"Carrefour";"null";
